CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Unit_Name,Org_Type,Referral_Appointment_Time,Part,Total_referrals,Screening_sample_total,Clinical_indication,Highgrade_mod_severe,Inadequate,Borderline_changes,Mild_dyskaryosis,Moderate_dyskaryosis,Severe_dyskaryosis,Severe_dyskaryosis_Inv,Glandular_neoplasia,Clinical_Urgent,Clinical_Non_Urgent,Other
2023-24,N3,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Trust,<=2_weeks,A,72.0,not included,47.0,17.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N3,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Trust,<=4_weeks,A,191.0,not included,67.0,17.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N3,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Trust,Total_cases,A,802.0,not included,114.0,54.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N3,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Trust,<=2_weeks,A,136.0,not included,63.0,52.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N3,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Trust,<=4_weeks,A,268.0,not included,98.0,54.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N3,Midlands,RLQ,Wye Valley NHS Trust,Hereford County Hospital,Trust,Total_cases,A,1018.0,not included,458.0,46.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N3,Midlands,RLQ,Wye Valley NHS Trust,Hereford County Hospital,Trust,<=2_weeks,A,306.0,not included,241.0,38.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N3,Midlands,RLQ,Wye Valley NHS Trust,Hereford County Hospital,Trust,<=4_weeks,A,443.0,not included,310.0,45.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Bedford Hospital,Trust,Total_cases,A,1332.0,not included,209.0,165.0,not included,not included,not included,not included,not included,0.0,8.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Bedford Hospital,Trust,<=2_weeks,A,256.0,not included,59.0,161.0,not included,not included,not included,not included,not included,0.0,8.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Bedford Hospital,Trust,<=4_weeks,A,395.0,not included,129.0,163.0,not included,not included,not included,not included,not included,0.0,8.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Luton and Dunstable Hospital,Trust,Total_cases,A,1364.0,not included,440.0,140.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Luton and Dunstable Hospital,Trust,<=2_weeks,A,327.0,not included,115.0,140.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RC9,Bedford Hospitals NHS Foundation Trust,Luton and Dunstable Hospital,Trust,<=4_weeks,A,591.0,not included,163.0,140.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RGT,Cambridge University Hospitals NHS Foundation Trust,Addenbrooke's Hospital,Trust,Total_cases,A,1427.0,not included,36.0,181.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N4,East of England,RGT,Cambridge University Hospitals NHS Foundation Trust,Addenbrooke's Hospital,Trust,<=2_weeks,A,319.0,not included,7.0,181.0,not included,not included,not included,not included,not included,3.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGT,Cambridge University Hospitals NHS Foundation Trust,Addenbrooke's Hospital,Trust,<=4_weeks,A,591.0,not included,19.0,181.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N4,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,Trust,Total_cases,A,1682.0,not included,136.0,222.0,not included,not included,not included,not included,not included,3.0,11.0,not included,not included,not included
2023-24,N4,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,Trust,<=2_weeks,A,336.0,not included,14.0,220.0,not included,not included,not included,not included,not included,3.0,11.0,not included,not included,not included
2023-24,N4,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,Trust,<=4_weeks,A,501.0,not included,21.0,221.0,not included,not included,not included,not included,not included,3.0,11.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Clacton and Colchester General Hospitals,Trust,Total_cases,A,1788.0,not included,623.0,142.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Clacton and Colchester General Hospitals,Trust,<=2_weeks,A,299.0,not included,70.0,136.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Clacton and Colchester General Hospitals,Trust,<=4_weeks,A,862.0,not included,275.0,141.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Ipswich Hospital,Trust,Total_cases,A,1350.0,not included,10.0,194.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Ipswich Hospital,Trust,<=2_weeks,A,373.0,not included,3.0,192.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N4,East of England,RDE,East Suffolk and North Essex NHS Foundation Trust,Ipswich Hospital,Trust,<=4_weeks,A,602.0,not included,6.0,192.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N4,East of England,RGP,James Paget University Hospitals NHS Foundation Trust,James Paget University Hospital,Trust,Total_cases,A,922.0,not included,164.0,88.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGP,James Paget University Hospitals NHS Foundation Trust,James Paget University Hospital,Trust,<=2_weeks,A,227.0,not included,42.0,85.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGP,James Paget University Hospitals NHS Foundation Trust,James Paget University Hospital,Trust,<=4_weeks,A,448.0,not included,83.0,88.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Basildon University Hospital,Trust,Total_cases,A,1440.0,not included,65.0,209.0,not included,not included,not included,not included,not included,3.0,8.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Basildon University Hospital,Trust,<=2_weeks,A,359.0,not included,22.0,207.0,not included,not included,not included,not included,not included,3.0,8.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Basildon University Hospital,Trust,<=4_weeks,A,688.0,not included,36.0,209.0,not included,not included,not included,not included,not included,3.0,8.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Broomfield Hospital,Trust,Total_cases,A,1883.0,not included,404.0,175.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Broomfield Hospital,Trust,<=2_weeks,A,283.0,not included,69.0,126.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Broomfield Hospital,Trust,<=4_weeks,A,728.0,not included,143.0,170.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Southend University Hospital,Trust,Total_cases,A,1675.0,not included,244.0,146.0,not included,not included,not included,not included,not included,4.0,9.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Southend University Hospital,Trust,<=2_weeks,A,414.0,not included,133.0,131.0,not included,not included,not included,not included,not included,4.0,9.0,not included,not included,not included
2023-24,N4,East of England,RAJ,Mid and South Essex NHS Foundation Trust,Southend University Hospital,Trust,<=4_weeks,A,1029.0,not included,207.0,146.0,not included,not included,not included,not included,not included,4.0,9.0,not included,not included,not included
2023-24,N4,East of England,RD8,Milton Keynes University Hospital NHS Foundation Trust,Milton Keynes University Hospital,Trust,Total_cases,A,1285.0,not included,155.0,163.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RD8,Milton Keynes University Hospital NHS Foundation Trust,Milton Keynes University Hospital,Trust,<=2_weeks,A,356.0,not included,43.0,162.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RD8,Milton Keynes University Hospital NHS Foundation Trust,Milton Keynes University Hospital,Trust,<=4_weeks,A,727.0,not included,95.0,163.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N4,East of England,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Norfolk and Norwich University Hospital,Trust,Total_cases,A,1907.0,not included,117.0,216.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Norfolk and Norwich University Hospital,Trust,<=2_weeks,A,739.0,not included,40.0,194.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Norfolk and Norwich University Hospital,Trust,<=4_weeks,A,1390.0,not included,87.0,215.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Hinchingbrooke Hospital,Trust,Total_cases,A,848.0,not included,21.0,147.0,not included,not included,not included,not included,not included,0.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Hinchingbrooke Hospital,Trust,<=2_weeks,A,243.0,not included,9.0,116.0,not included,not included,not included,not included,not included,0.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Hinchingbrooke Hospital,Trust,<=4_weeks,A,457.0,not included,13.0,146.0,not included,not included,not included,not included,not included,0.0,4.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Peterborough City Hospital,Trust,Total_cases,A,1232.0,not included,28.0,182.0,not included,not included,not included,not included,not included,4.0,2.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Peterborough City Hospital,Trust,<=2_weeks,A,270.0,not included,6.0,142.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Peterborough City Hospital,Trust,<=4_weeks,A,442.0,not included,12.0,180.0,not included,not included,not included,not included,not included,4.0,2.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Stamford Hospital,Trust,Total_cases,A,79.0,not included,1.0,7.0,not included,not included,not included,not included,not included,0.0,1.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Stamford Hospital,Trust,<=2_weeks,A,10.0,not included,0.0,5.0,not included,not included,not included,not included,not included,0.0,1.0,not included,not included,not included
2023-24,N4,East of England,RGN,North West Anglia NHS Foundation Trust,Stamford Hospital,Trust,<=4_weeks,A,16.0,not included,1.0,5.0,not included,not included,not included,not included,not included,0.0,1.0,not included,not included,not included
2023-24,N4,East of England,RQW,The Princess Alexandra Hospital NHS Trust,Princess Alexandra Hospital,Trust,Total_cases,A,1875.0,not included,684.0,135.0,not included,not included,not included,not included,not included,0.0,3.0,not included,not included,not included
2023-24,N4,East of England,RQW,The Princess Alexandra Hospital NHS Trust,Princess Alexandra Hospital,Trust,<=2_weeks,A,467.0,not included,307.0,124.0,not included,not included,not included,not included,not included,0.0,2.0,not included,not included,not included
2023-24,N4,East of England,RQW,The Princess Alexandra Hospital NHS Trust,Princess Alexandra Hospital,Trust,<=4_weeks,A,661.0,not included,389.0,135.0,not included,not included,not included,not included,not included,0.0,2.0,not included,not included,not included
2023-24,N4,East of England,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",The Queen Elizabeth Hospital,Trust,Total_cases,A,733.0,not included,22.0,110.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N4,East of England,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",The Queen Elizabeth Hospital,Trust,<=2_weeks,A,214.0,not included,1.0,100.0,not included,not included,not included,not included,not included,0.0,5.0,not included,not included,not included
2023-24,N4,East of England,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",The Queen Elizabeth Hospital,Trust,<=4_weeks,A,690.0,not included,8.0,109.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,Trust,Total_cases,A,1175.0,not included,131.0,130.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,Trust,<=2_weeks,A,280.0,not included,24.0,130.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,Trust,<=4_weeks,A,574.0,not included,41.0,130.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Trust,Total_cases,A,973.0,not included,173.0,106.0,not included,not included,not included,not included,not included,1.0,8.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Trust,<=2_weeks,A,203.0,not included,41.0,106.0,not included,not included,not included,not included,not included,1.0,8.0,not included,not included,not included
2023-24,N4,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Trust,<=4_weeks,A,346.0,not included,67.0,106.0,not included,not included,not included,not included,not included,1.0,8.0,not included,not included,not included
2023-24,N4,East of England,RGR,West Suffolk NHS Foundation Trust,West Suffolk Hospital,Trust,Total_cases,A,1032.0,not included,21.0,125.0,not included,not included,not included,not included,not included,0.0,7.0,not included,not included,not included
2023-24,N4,East of England,RGR,West Suffolk NHS Foundation Trust,West Suffolk Hospital,Trust,<=2_weeks,A,248.0,not included,4.0,119.0,not included,not included,not included,not included,not included,0.0,7.0,not included,not included,not included
2023-24,N4,East of England,RGR,West Suffolk NHS Foundation Trust,West Suffolk Hospital,Trust,<=4_weeks,A,423.0,not included,5.0,124.0,not included,not included,not included,not included,not included,0.0,7.0,not included,not included,not included
2023-24,N5,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",King George Hospital,Trust,Total_cases,A,3472.0,not included,909.0,422.0,not included,not included,not included,not included,not included,5.0,11.0,not included,not included,not included
2023-24,N5,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",King George Hospital,Trust,<=2_weeks,A,731.0,not included,178.0,417.0,not included,not included,not included,not included,not included,5.0,11.0,not included,not included,not included
2023-24,N5,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",King George Hospital,Trust,<=4_weeks,A,841.0,not included,214.0,420.0,not included,not included,not included,not included,not included,5.0,11.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Newham University Hospital,Trust,Total_cases,A,2164.0,not included,309.0,183.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Newham University Hospital,Trust,<=2_weeks,A,935.0,not included,123.0,183.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Newham University Hospital,Trust,<=4_weeks,A,1163.0,not included,191.0,183.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,The Royal London Hospital,Trust,Total_cases,A,2241.0,not included,695.0,182.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,The Royal London Hospital,Trust,<=2_weeks,A,266.0,not included,46.0,180.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,The Royal London Hospital,Trust,<=4_weeks,A,425.0,not included,128.0,182.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,Trust,Total_cases,A,1318.0,not included,297.0,185.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,Trust,<=2_weeks,A,340.0,not included,145.0,174.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,Trust,<=4_weeks,A,387.0,not included,171.0,182.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Trust,Total_cases,A,2229.0,not included,303.0,193.0,not included,not included,not included,not included,not included,3.0,6.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Trust,<=2_weeks,A,1049.0,not included,158.0,186.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Trust,<=4_weeks,A,1744.0,not included,259.0,191.0,not included,not included,not included,not included,not included,3.0,6.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Trust,Total_cases,A,1032.0,not included,119.0,137.0,not included,not included,not included,not included,not included,8.0,4.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Trust,<=2_weeks,A,270.0,not included,39.0,128.0,not included,not included,not included,not included,not included,8.0,4.0,not included,not included,not included
2023-24,N5,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Trust,<=4_weeks,A,419.0,not included,63.0,133.0,not included,not included,not included,not included,not included,8.0,4.0,not included,not included,not included
2023-24,N5,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Trust,Total_cases,A,2338.0,not included,570.0,207.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N5,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Trust,<=2_weeks,A,609.0,not included,247.0,207.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N5,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Trust,<=4_weeks,A,766.0,not included,279.0,207.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N5,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Trust,Total_cases,A,2243.0,not included,408.0,213.0,not included,not included,not included,not included,not included,4.0,3.0,not included,not included,not included
2023-24,N5,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Trust,<=2_weeks,A,410.0,not included,146.0,208.0,not included,not included,not included,not included,not included,4.0,3.0,not included,not included,not included
2023-24,N5,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Trust,<=4_weeks,A,522.0,not included,200.0,211.0,not included,not included,not included,not included,not included,4.0,3.0,not included,not included,not included
2023-24,N5,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Trust,Total_cases,A,3989.0,not included,1511.0,322.0,not included,not included,not included,not included,not included,4.0,11.0,not included,not included,not included
2023-24,N5,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Trust,<=2_weeks,A,599.0,not included,252.0,299.0,not included,not included,not included,not included,not included,3.0,10.0,not included,not included,not included
2023-24,N5,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Trust,<=4_weeks,A,883.0,not included,455.0,317.0,not included,not included,not included,not included,not included,4.0,11.0,not included,not included,not included
2023-24,N5,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Trust,Total_cases,A,2948.0,not included,869.0,242.0,not included,not included,not included,not included,not included,2.0,2.0,not included,not included,not included
2023-24,N5,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Trust,<=2_weeks,A,676.0,not included,288.0,215.0,not included,not included,not included,not included,not included,2.0,2.0,not included,not included,not included
2023-24,N5,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Trust,<=4_weeks,A,1245.0,not included,474.0,240.0,not included,not included,not included,not included,not included,2.0,2.0,not included,not included,not included
2023-24,N5,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Trust,Total_cases,A,3069.0,not included,606.0,252.0,not included,not included,not included,not included,not included,4.0,18.0,not included,not included,not included
2023-24,N5,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Trust,<=2_weeks,A,581.0,not included,112.0,246.0,not included,not included,not included,not included,not included,4.0,18.0,not included,not included,not included
2023-24,N5,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Trust,<=4_weeks,A,1033.0,not included,207.0,252.0,not included,not included,not included,not included,not included,4.0,18.0,not included,not included,not included
2023-24,N5,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Trust,Total_cases,A,2123.0,not included,513.0,247.0,not included,not included,not included,not included,not included,4.0,8.0,not included,not included,not included
2023-24,N5,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Trust,<=2_weeks,A,386.0,not included,97.0,224.0,not included,not included,not included,not included,not included,4.0,8.0,not included,not included,not included
2023-24,N5,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Trust,<=4_weeks,A,496.0,not included,156.0,246.0,not included,not included,not included,not included,not included,4.0,8.0,not included,not included,not included
2023-24,N5,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Trust,Total_cases,A,2721.0,not included,877.0,270.0,not included,not included,not included,not included,not included,3.0,9.0,not included,not included,not included
2023-24,N5,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Trust,<=2_weeks,A,608.0,not included,251.0,269.0,not included,not included,not included,not included,not included,3.0,9.0,not included,not included,not included
2023-24,N5,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Trust,<=4_weeks,A,972.0,not included,395.0,270.0,not included,not included,not included,not included,not included,3.0,9.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Trust,Total_cases,A,0.0,not included,0.0,0.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Trust,<=2_weeks,A,0.0,not included,0.0,0.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Trust,<=4_weeks,A,0.0,not included,0.0,0.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Trust,Total_cases,A,4364.0,not included,941.0,459.0,not included,not included,not included,not included,not included,6.0,13.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Trust,<=2_weeks,A,1303.0,not included,360.0,454.0,not included,not included,not included,not included,not included,6.0,13.0,not included,not included,not included
2023-24,N5,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Trust,<=4_weeks,A,1703.0,not included,470.0,458.0,not included,not included,not included,not included,not included,6.0,13.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,Trust,Total_cases,A,1439.0,not included,78.0,176.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,Trust,<=2_weeks,A,399.0,not included,33.0,174.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,Trust,<=4_weeks,A,689.0,not included,55.0,176.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,Trust,Total_cases,A,2243.0,not included,319.0,244.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,Trust,<=2_weeks,A,1054.0,not included,141.0,244.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,Trust,<=4_weeks,A,1761.0,not included,266.0,244.0,not included,not included,not included,not included,not included,2.0,7.0,not included,not included,not included
2023-24,N5,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,Trust,Total_cases,A,2291.0,not included,627.0,195.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N5,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,Trust,<=2_weeks,A,385.0,not included,151.0,195.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N5,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,Trust,<=4_weeks,A,574.0,not included,230.0,195.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,Trust,Total_cases,A,1480.0,not included,443.0,142.0,not included,not included,not included,not included,not included,5.0,4.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,Trust,<=2_weeks,A,335.0,not included,162.0,142.0,not included,not included,not included,not included,not included,5.0,4.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,Trust,<=4_weeks,A,484.0,not included,225.0,142.0,not included,not included,not included,not included,not included,5.0,4.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,Trust,Total_cases,A,1567.0,not included,212.0,165.0,not included,not included,not included,not included,not included,3.0,6.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,Trust,<=2_weeks,A,492.0,not included,125.0,162.0,not included,not included,not included,not included,not included,3.0,6.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,Trust,<=4_weeks,A,857.0,not included,165.0,165.0,not included,not included,not included,not included,not included,3.0,6.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,Trust,Total_cases,A,2020.0,not included,769.0,144.0,not included,not included,not included,not included,not included,2.0,0.0,not included,not included,not included
